Index	Reagents	Products	Rule	Energy Change
3788_0	['C(C(CCO)=O)=O', 'C(C(C=O)O)=O']	['C(C(C=O)(C(C=O)(CCO)O)O)=O']	Knoevenagel C	58.53
3788_1	['C(C(CCO)=O)=O', 'C(C(C=O)O)=O']	['C(C(C=O)(C(C=O)(CCO)O)O)=O']	Knoevenagel H	58.53
3790_0	['C(CO)(CCO)=O', 'C(C(C=O)O)=O']	['C(C(C=O)(C(CO)(CCO)O)O)=O']	Knoevenagel C	58.53
3790_1	['C(CO)(CCO)=O', 'C(C(C=O)O)=O']	['C(C(C=O)(C(CO)(CCO)O)O)=O']	Knoevenagel H	58.53
3792_0	['C(C(C(C(C)=O)O)O)=O', 'C(C)=O']	['C(C(C(C)O)(C(C(C)=O)O)O)=O']	Knoevenagel C	-7.87
3792_1	['C(C(C(C(C)=O)O)O)=O', 'C(C)=O']	['C(C(C(C)O)(C(C(C)=O)O)O)=O']	Knoevenagel H	-7.87
3794_0	['C(C(C(C(C)=O)O)O)=O', 'C(C)=O']	['C(C)(C(C(C)O)(C(C=O)O)O)=O']	Knoevenagel C	-7.87
3794_1	['C(C(C(C(C)=O)O)O)=O', 'C(C)=O']	['C(C)(C(C(C)O)(C(C=O)O)O)=O']	Knoevenagel H	-7.87
3796_0	['C(C(C=O)O)=O', 'C(C(C=O)O)=O']	['C(C(C=O)(C(C(C=O)O)O)O)=O']	Knoevenagel C	115.48
3796_1	['C(C(C=O)O)=O', 'C(C(C=O)O)=O']	['C(C(C=O)(C(C(C=O)O)O)O)=O']	Knoevenagel H	115.48
3798_0	['C(C(C=O)O)=O', 'C(C)(CO)=O']	['C(C(C=O)(C(CO)(C)O)O)=O']	Knoevenagel C	58.53
3798_1	['C(C(C=O)O)=O', 'C(C)(CO)=O']	['C(C(C=O)(C(CO)(C)O)O)=O']	Knoevenagel H	58.53
3800_0	['C(C(C=O)O)=O', 'C(CC(C=O)O)=O']	['C(C(C=O)(C(C(CC=O)O)O)O)=O']	Knoevenagel C	53.89
3800_1	['C(C(C=O)O)=O', 'C(CC(C=O)O)=O']	['C(C(C=O)(C(C(CC=O)O)O)O)=O']	Knoevenagel H	53.89
3802_0	['C(C(C=O)O)=O', 'C(CC(C=O)O)=O']	['C(C(C=O)(C(CC(C=O)O)O)O)=O']	Knoevenagel C	53.89
3802_1	['C(C(C=O)O)=O', 'C(CC(C=O)O)=O']	['C(C(C=O)(C(CC(C=O)O)O)O)=O']	Knoevenagel H	53.89
3804_0	['C(C(C=O)O)=O', 'C(C)=O']	['C(C(C=O)(C(C)O)O)=O']	Knoevenagel C	53.72
3804_1	['C(C(C=O)O)=O', 'C(C)=O']	['C(C(C=O)(C(C)O)O)=O']	Knoevenagel H	53.72
3806_0	['C(C(C=O)O)=O', 'C(CNC)=O']	['C(C(C=O)(C(CNC)O)O)=O']	Knoevenagel C	53.89
3806_1	['C(C(C=O)O)=O', 'C(CNC)=O']	['C(C(C=O)(C(CNC)O)O)=O']	Knoevenagel H	53.89
3808_0	['C(C(C=O)O)=O', 'C(C(CO)N)(O)=O']	['C(C(CO)(C(C(C=O)O)O)N)(O)=O']	Knoevenagel C	58.57
3808_1	['C(C(C=O)O)=O', 'C(C(CO)N)(O)=O']	['C(C(CO)(C(C(C=O)O)O)N)(O)=O']	Knoevenagel H	58.57
3810_0	['C(C)(CO)=O', 'C(C(C(C=O)O)O)=O']	['C(C(C(CO)(C)O)(C(C=O)O)O)=O']	Knoevenagel C	-3.06
3810_1	['C(C)(CO)=O', 'C(C(C(C=O)O)O)=O']	['C(C(C(CO)(C)O)(C(C=O)O)O)=O']	Knoevenagel H	-3.06
3812_0	['C(C)(CO)=O', 'C(CO)(C(CO)O)=O']	['C(CO)(C(CO)(C(CO)(C)O)O)=O']	Knoevenagel C	-3.06
3812_1	['C(C)(CO)=O', 'C(CO)(C(CO)O)=O']	['C(CO)(C(CO)(C(CO)(C)O)O)=O']	Knoevenagel H	-3.06
3814_0	['C(C)(CO)=O', 'C(C(C(O)=O)N)(O)=O']	['C(C(C(O)=O)(C(C)(CO)O)N)(O)=O']	Knoevenagel C	1.62
3814_1	['C(C)(CO)=O', 'C(C(C(O)=O)N)(O)=O']	['C(C(C(O)=O)(C(C)(CO)O)N)(O)=O']	Knoevenagel H	1.62
3816_0	['C(C)(CO)=O', 'C(C(CO)N)(O)=O']	['C(C(CO)(C(C)(CO)O)N)(O)=O']	Knoevenagel C	1.62
3816_1	['C(C)(CO)=O', 'C(C(CO)N)(O)=O']	['C(C(CO)(C(C)(CO)O)N)(O)=O']	Knoevenagel H	1.62
3818_0	['C(C(C(C=O)O)O)=O', 'C(C)=O']	['C(C(C(C)O)(C(C=O)O)O)=O']	Knoevenagel C	-7.87
3818_1	['C(C(C(C=O)O)O)=O', 'C(C)=O']	['C(C(C(C)O)(C(C=O)O)O)=O']	Knoevenagel H	-7.87
3820_0	['C(C(C(C=O)O)O)=O', 'C(CNC)=O']	['C(C(C(CNC)O)(C(C=O)O)O)=O']	Knoevenagel C	-7.7
3820_1	['C(C(C(C=O)O)O)=O', 'C(CNC)=O']	['C(C(C(CNC)O)(C(C=O)O)O)=O']	Knoevenagel H	-7.7
3822_0	['C(C)=O', 'C(CO)(C(CO)O)=O']	['C(CO)(C(CO)(C(C)O)O)=O']	Knoevenagel C	-7.87
3822_1	['C(C)=O', 'C(CO)(C(CO)O)=O']	['C(CO)(C(CO)(C(C)O)O)=O']	Knoevenagel H	-7.87
3824_0	['C(C)=O', 'C(CNC)(C(CO)O)=O']	['C(CNC)(C(CO)(C(C)O)O)=O']	Knoevenagel C	-7.87
3824_1	['C(C)=O', 'C(CNC)(C(CO)O)=O']	['C(CNC)(C(CO)(C(C)O)O)=O']	Knoevenagel H	-7.87
3826_0	['C(C)=O', 'C(C(C(CO)O)O)(O)=O']	['C(C(C(CO)O)(C(C)O)O)(O)=O']	Knoevenagel C	-7.87
3826_1	['C(C)=O', 'C(C(C(CO)O)O)(O)=O']	['C(C(C(CO)O)(C(C)O)O)(O)=O']	Knoevenagel H	-7.87
3828_0	['C(C)=O', 'C(C(C(CO)O)N)(O)=O']	['C(C(C(CO)O)(C(C)O)N)(O)=O']	Knoevenagel C	-3.19
3828_1	['C(C)=O', 'C(C(C(CO)O)N)(O)=O']	['C(C(C(CO)O)(C(C)O)N)(O)=O']	Knoevenagel H	-3.19
3830_0	['C(C)=O', 'C(C(C(O)=O)N)(O)=O']	['C(C(C(O)=O)(C(C)O)N)(O)=O']	Knoevenagel C	-3.19
3830_1	['C(C)=O', 'C(C(C(O)=O)N)(O)=O']	['C(C(C(O)=O)(C(C)O)N)(O)=O']	Knoevenagel H	-3.19
3832_0	['C(C)=O', 'C(C(C(C(O)=O)N)O)(O)=O']	['C(C(C(C)O)(C(C(O)=O)O)N)(O)=O']	Knoevenagel C	-3.19
3832_1	['C(C)=O', 'C(C(C(C(O)=O)N)O)(O)=O']	['C(C(C(C)O)(C(C(O)=O)O)N)(O)=O']	Knoevenagel H	-3.19
3834_0	['C(C)=O', 'C(C(C(C(O)=O)N)O)(O)=O']	['C(C(C(C)O)(C(C(O)=O)N)O)(O)=O']	Knoevenagel C	-7.87
3834_1	['C(C)=O', 'C(C(C(C(O)=O)N)O)(O)=O']	['C(C(C(C)O)(C(C(O)=O)N)O)(O)=O']	Knoevenagel H	-7.87
3836_0	['C(C)=O', 'C(C(CO)N)(O)=O']	['C(C(CO)(C(C)O)N)(O)=O']	Knoevenagel C	-3.19
3836_1	['C(C)=O', 'C(C(CO)N)(O)=O']	['C(C(CO)(C(C)O)N)(O)=O']	Knoevenagel H	-3.19
3838_0	['C(C)=O', 'C(CC(C(C(C)=O)O)=O)=O']	['C(CC=O)(C(C(C)=O)(C(C)O)O)=O']	Knoevenagel C	36.25
3838_1	['C(C)=O', 'C(CC(C(C(C)=O)O)=O)=O']	['C(CC=O)(C(C(C)=O)(C(C)O)O)=O']	Knoevenagel H	36.25
3840_0	['C(C)=O', 'C(C(C=O)O)(CC(C)=O)=O']	['C(C(C(CC(C)=O)=O)(C(C)O)O)=O']	Knoevenagel C	-16.06
3840_1	['C(C)=O', 'C(C(C=O)O)(CC(C)=O)=O']	['C(C(C(CC(C)=O)=O)(C(C)O)O)=O']	Knoevenagel H	-16.06
3842_0	['C(C)=O', 'C(C(C(CCC=O)=O)O)=O']	['C(C(C(CCC=O)=O)(C(C)O)O)=O']	Knoevenagel C	-7.87
3842_1	['C(C)=O', 'C(C(C(CCC=O)=O)O)=O']	['C(C(C(CCC=O)=O)(C(C)O)O)=O']	Knoevenagel H	-7.87
3844_0	['C(C)=O', 'C(C(C(C=CCO)=O)O)=O']	['C(C(C(C=CCO)=O)(C(C)O)O)=O']	Knoevenagel C	32.71
3844_1	['C(C)=O', 'C(C(C(C=CCO)=O)O)=O']	['C(C(C(C=CCO)=O)(C(C)O)O)=O']	Knoevenagel H	32.71
3846_0	['C(C)=O', 'C(C=CC(C(CO)O)=O)=O']	['C(C=CC(C(CO)(C(C)O)O)=O)=O']	Knoevenagel C	-7.87
3846_1	['C(C)=O', 'C(C=CC(C(CO)O)=O)=O']	['C(C=CC(C(CO)(C(C)O)O)=O)=O']	Knoevenagel H	-7.87
3848_0	['C(C)=O', 'C(C(C(C(C=C)=O)O)O)=O']	['C(C(C(C)O)(C(C(C=C)=O)O)O)=O']	Knoevenagel C	-7.87
3848_1	['C(C)=O', 'C(C(C(C(C=C)=O)O)O)=O']	['C(C(C(C)O)(C(C(C=C)=O)O)O)=O']	Knoevenagel H	-7.87
3850_0	['C(C)=O', 'C(C(C(C(C=C)=O)O)O)=O']	['C(C(C(C(C=C)=O)(C(C)O)O)O)=O']	Knoevenagel C	-7.87
3850_1	['C(C)=O', 'C(C(C(C(C=C)=O)O)O)=O']	['C(C(C(C(C=C)=O)(C(C)O)O)O)=O']	Knoevenagel H	-7.87
3852_0	['C(C)=O', 'C(C(C(C=CC=O)O)O)=O']	['C(C(C(C)O)(C(C=CC=O)O)O)=O']	Knoevenagel C	-7.87
3852_1	['C(C)=O', 'C(C(C(C=CC=O)O)O)=O']	['C(C(C(C)O)(C(C=CC=O)O)O)=O']	Knoevenagel H	-7.87
3854_0	['C(C)=O', 'C(C(C(CO)NC)O)=O']	['C(C(C(C)O)(C(CO)NC)O)=O']	Knoevenagel C	-7.87
3854_1	['C(C)=O', 'C(C(C(CO)NC)O)=O']	['C(C(C(C)O)(C(CO)NC)O)=O']	Knoevenagel H	-7.87
3856_0	['C(CO)(C(CO)O)=O', 'C(CNC)=O']	['C(CO)(C(CO)(C(CNC)O)O)=O']	Knoevenagel C	-7.7
3856_1	['C(CO)(C(CO)O)=O', 'C(CNC)=O']	['C(CO)(C(CO)(C(CNC)O)O)=O']	Knoevenagel H	-7.7
3858_0	['C(CNC)=O', 'C(C(C(O)=O)N)(O)=O']	['C(C(C(O)=O)(C(CNC)O)N)(O)=O']	Knoevenagel C	24.55
3858_1	['C(CNC)=O', 'C(C(C(O)=O)N)(O)=O']	['C(C(C(O)=O)(C(CNC)O)N)(O)=O']	Knoevenagel H	24.55
3860_0	['C(CNC)=O', 'C(C(CO)N)(O)=O']	['C(C(CO)(C(CNC)O)N)(O)=O']	Knoevenagel C	24.55
3860_1	['C(CNC)=O', 'C(C(CO)N)(O)=O']	['C(C(CO)(C(CNC)O)N)(O)=O']	Knoevenagel H	24.55
3861_0	['C(CO)=O', 'C(C(C=O)O)(O)=O']	['C(C(C=O)(C(CO)O)O)(O)=O']	Knoevenagel C	-22.78
3861_1	['C(CO)=O', 'C(C(C=O)O)(O)=O']	['C(C(C=O)(C(CO)O)O)(O)=O']	Knoevenagel H	-22.78
3862_0	['C(CO)=O', 'C(C(C(C=O)O)O)(O)=O']	['C(C(C(CO)O)(C(C(O)=O)O)O)=O']	Knoevenagel C	-10.73
3862_1	['C(CO)=O', 'C(C(C(C=O)O)O)(O)=O']	['C(C(C(CO)O)(C(C(O)=O)O)O)=O']	Knoevenagel H	-10.73
3863_0	['C(CO)=O', 'C(C(C(C=O)O)O)(O)=O']	['C(C(C(CO)O)(C(C=O)O)O)(O)=O']	Knoevenagel C	-10.73
3863_1	['C(CO)=O', 'C(C(C(C=O)O)O)(O)=O']	['C(C(C(CO)O)(C(C=O)O)O)(O)=O']	Knoevenagel H	-10.73
3864_0	['C(CO)=O', 'C(C(CO)O)=O']	['C(C(CO)(C(CO)O)O)=O']	Knoevenagel C	-10.73
3864_1	['C(CO)=O', 'C(C(CO)O)=O']	['C(C(CO)(C(CO)O)O)=O']	Knoevenagel H	-10.73
3866_0	['C(CO)=O', 'C(C(C(C)=O)O)=O']	['C(C(C(C)=O)(C(CO)O)O)=O']	Knoevenagel C	46.22
3866_1	['C(CO)=O', 'C(C(C(C)=O)O)=O']	['C(C(C(C)=O)(C(CO)O)O)=O']	Knoevenagel H	46.22
3868_0	['C(CO)=O', 'C(C)(C(CO)O)=O']	['C(C)(C(CO)(C(CO)O)O)=O']	Knoevenagel C	-10.73
3868_1	['C(CO)=O', 'C(C)(C(CO)O)=O']	['C(C)(C(CO)(C(CO)O)O)=O']	Knoevenagel H	-10.73
3870_0	['C(CO)=O', 'C(C(C(C(C)=O)O)O)=O']	['C(C(C(CO)O)(C(C(C)=O)O)O)=O']	Knoevenagel C	-10.73
3870_1	['C(CO)=O', 'C(C(C(C(C)=O)O)O)=O']	['C(C(C(CO)O)(C(C(C)=O)O)O)=O']	Knoevenagel H	-10.73
3872_0	['C(CO)=O', 'C(C(C(C(C)=O)O)O)=O']	['C(C)(C(C(CO)O)(C(C=O)O)O)=O']	Knoevenagel C	-10.73
3872_1	['C(CO)=O', 'C(C(C(C(C)=O)O)O)=O']	['C(C)(C(C(CO)O)(C(C=O)O)O)=O']	Knoevenagel H	-10.73
3874_0	['C(CO)=O', 'C(C(C=O)O)=O']	['C(C(C=O)(C(CO)O)O)=O']	Knoevenagel C	50.87
3874_1	['C(CO)=O', 'C(C(C=O)O)=O']	['C(C(C=O)(C(CO)O)O)=O']	Knoevenagel H	50.87
3876_0	['C(CO)=O', 'C(C(C(C=O)O)O)=O']	['C(C(C(CO)O)(C(C=O)O)O)=O']	Knoevenagel C	-10.73
3876_1	['C(CO)=O', 'C(C(C(C=O)O)O)=O']	['C(C(C(CO)O)(C(C=O)O)O)=O']	Knoevenagel H	-10.73
3878_0	['C(CO)=O', 'C(CO)(C(CO)O)=O']	['C(CO)(C(CO)(C(CO)O)O)=O']	Knoevenagel C	-10.73
3878_1	['C(CO)=O', 'C(CO)(C(CO)O)=O']	['C(CO)(C(CO)(C(CO)O)O)=O']	Knoevenagel H	-10.73
3880_0	['C(CO)=O', 'C(CNC)(C(CO)O)=O']	['C(CNC)(C(CO)(C(CO)O)O)=O']	Knoevenagel C	-10.73
3880_1	['C(CO)=O', 'C(CNC)(C(CO)O)=O']	['C(CNC)(C(CO)(C(CO)O)O)=O']	Knoevenagel H	-10.73
3881_0	['C(CO)=O', 'C(C(C(CO)O)O)(O)=O']	['C(C(C(CO)O)(C(CO)O)O)(O)=O']	Knoevenagel C	-10.73
3881_1	['C(CO)=O', 'C(C(C(CO)O)O)(O)=O']	['C(C(C(CO)O)(C(CO)O)O)(O)=O']	Knoevenagel H	-10.73
3883_0	['C(CO)=O', 'C(C(C(CO)O)N)(O)=O']	['C(C(C(CO)O)(C(CO)O)N)(O)=O']	Knoevenagel C	-6.04
3883_1	['C(CO)=O', 'C(C(C(CO)O)N)(O)=O']	['C(C(C(CO)O)(C(CO)O)N)(O)=O']	Knoevenagel H	-6.04
3885_0	['C(CO)=O', 'C(C(C(O)=O)N)(O)=O']	['C(C(C(O)=O)(C(CO)O)N)(O)=O']	Knoevenagel C	-6.04
3885_1	['C(CO)=O', 'C(C(C(O)=O)N)(O)=O']	['C(C(C(O)=O)(C(CO)O)N)(O)=O']	Knoevenagel H	-6.04
3887_0	['C(CO)=O', 'C(C(CO)N)(O)=O']	['C(C(CO)(C(CO)O)N)(O)=O']	Knoevenagel C	-6.04
3887_1	['C(CO)=O', 'C(C(CO)N)(O)=O']	['C(C(CO)(C(CO)O)N)(O)=O']	Knoevenagel H	-6.04
3889_0	['C(CO)=O', 'C(C(C(CO)NC)O)=O']	['C(C(C(CO)O)(C(CO)NC)O)=O']	Knoevenagel C	-10.73
3889_1	['C(CO)=O', 'C(C(C(CO)NC)O)=O']	['C(C(C(CO)O)(C(CO)NC)O)=O']	Knoevenagel H	-10.73
3890_0	['C(C(C(CO)O)O)=O', 'C(C(C)=O)=O']	['C(C(C(CO)O)(C(C(C)=O)O)O)=O']	Knoevenagel C	-6.06
3890_1	['C(C(C(CO)O)O)=O', 'C(C(C)=O)=O']	['C(C(C(CO)O)(C(C(C)=O)O)O)=O']	Knoevenagel H	-6.06
3892_0	['C(C(C(CO)O)O)=O', 'C(C(C)=O)=O']	['C(C(C(CO)O)(C(C=O)(C)O)O)=O']	Knoevenagel C	-1.42
3892_1	['C(C(C(CO)O)O)=O', 'C(C(C)=O)=O']	['C(C(C(CO)O)(C(C=O)(C)O)O)=O']	Knoevenagel H	-1.42
3893_0	['C(C(C(CO)O)O)=O', 'C(C=O)=O']	['C(C(C(CO)O)(C(C=O)O)O)=O']	Knoevenagel C	-7.7
3893_1	['C(C(C(CO)O)O)=O', 'C(C=O)=O']	['C(C(C(CO)O)(C(C=O)O)O)=O']	Knoevenagel H	-7.7
3895_0	['C(C(C(CO)O)O)=O', 'C(C)(CO)=O']	['C(C(C(CO)O)(C(CO)(C)O)O)=O']	Knoevenagel C	-3.06
3895_1	['C(C(C(CO)O)O)=O', 'C(C)(CO)=O']	['C(C(C(CO)O)(C(CO)(C)O)O)=O']	Knoevenagel H	-3.06
3897_0	['C(C(C(CO)O)O)=O', 'C(C)=O']	['C(C(C(CO)O)(C(C)O)O)=O']	Knoevenagel C	-7.87
3897_1	['C(C(C(CO)O)O)=O', 'C(C)=O']	['C(C(C(CO)O)(C(C)O)O)=O']	Knoevenagel H	-7.87
3899_0	['C(C(C(CO)O)O)=O', 'C(CNC)=O']	['C(C(C(CO)O)(C(CNC)O)O)=O']	Knoevenagel C	-7.7
3899_1	['C(C(C(CO)O)O)=O', 'C(CNC)=O']	['C(C(C(CO)O)(C(CNC)O)O)=O']	Knoevenagel H	-7.7
3901_0	['C(=O)=O', 'C(C(C=O)O)(O)=O']	['C(C(C(O)=O)(C=O)O)(O)=O']	Knoevenagel C	45.12
3901_1	['C(=O)=O', 'C(C(C=O)O)(O)=O']	['C(C(C(O)=O)(C=O)O)(O)=O']	Knoevenagel H	45.12
3903_0	['C(=O)=O', 'C(C(C(C=O)O)O)(O)=O']	['C(C(C=O)(C(C(O)=O)O)O)(O)=O']	Knoevenagel C	57.17
3903_1	['C(=O)=O', 'C(C(C(C=O)O)O)(O)=O']	['C(C(C=O)(C(C(O)=O)O)O)(O)=O']	Knoevenagel H	57.17
3905_0	['C(=O)=O', 'C(C(C(C=O)O)O)(O)=O']	['C(C(C(O)=O)(C(C=O)O)O)(O)=O']	Knoevenagel C	57.17
3905_1	['C(=O)=O', 'C(C(C(C=O)O)O)(O)=O']	['C(C(C(O)=O)(C(C=O)O)O)(O)=O']	Knoevenagel H	57.17
3907_0	['C(=O)=O', 'C(C(CO)O)=O']	['C(C(C=O)(CO)O)(O)=O']	Knoevenagel C	57.17
3907_1	['C(=O)=O', 'C(C(CO)O)=O']	['C(C(C=O)(CO)O)(O)=O']	Knoevenagel H	57.17
3909_0	['C(=O)=O', 'C(C(C(C)=O)O)=O']	['C(C(C=O)(C(C)=O)O)(O)=O']	Knoevenagel C	114.12
3909_1	['C(=O)=O', 'C(C(C(C)=O)O)=O']	['C(C(C=O)(C(C)=O)O)(O)=O']	Knoevenagel H	114.12
3911_0	['C(=O)=O', 'C(C)(C(CO)O)=O']	['C(C(C(C)=O)(CO)O)(O)=O']	Knoevenagel C	57.17
3911_1	['C(=O)=O', 'C(C)(C(CO)O)=O']	['C(C(C(C)=O)(CO)O)(O)=O']	Knoevenagel H	57.17
3912_0	['C(=O)=O', 'C(C(C(C(C)=O)O)O)=O']	['C(C(C=O)(C(C(C)=O)O)O)(O)=O']	Knoevenagel C	57.17
3912_1	['C(=O)=O', 'C(C(C(C(C)=O)O)O)=O']	['C(C(C=O)(C(C(C)=O)O)O)(O)=O']	Knoevenagel H	57.17
3914_0	['C(=O)=O', 'C(C(C(C(C)=O)O)O)=O']	['C(C(C(C)=O)(C(C=O)O)O)(O)=O']	Knoevenagel C	57.17
3914_1	['C(=O)=O', 'C(C(C(C(C)=O)O)O)=O']	['C(C(C(C)=O)(C(C=O)O)O)(O)=O']	Knoevenagel H	57.17
3916_0	['C(=O)=O', 'C(C(C=O)O)=O']	['C(C(C=O)(C=O)O)(O)=O']	Knoevenagel C	118.77
3916_1	['C(=O)=O', 'C(C(C=O)O)=O']	['C(C(C=O)(C=O)O)(O)=O']	Knoevenagel H	118.77
3917_0	['C(=O)=O', 'C(C(C(C=O)O)O)=O']	['C(C(C=O)(C(C=O)O)O)(O)=O']	Knoevenagel C	57.17
3917_1	['C(=O)=O', 'C(C(C(C=O)O)O)=O']	['C(C(C=O)(C(C=O)O)O)(O)=O']	Knoevenagel H	57.17
3919_0	['C(=O)=O', 'C(CO)(C(CO)O)=O']	['C(C(C(CO)=O)(CO)O)(O)=O']	Knoevenagel C	57.17
3919_1	['C(=O)=O', 'C(CO)(C(CO)O)=O']	['C(C(C(CO)=O)(CO)O)(O)=O']	Knoevenagel H	57.17
3921_0	['C(=O)=O', 'C(CNC)(C(CO)O)=O']	['C(C(C(CNC)=O)(CO)O)(O)=O']	Knoevenagel C	57.17
3921_1	['C(=O)=O', 'C(CNC)(C(CO)O)=O']	['C(C(C(CNC)=O)(CO)O)(O)=O']	Knoevenagel H	57.17
3922_0	['C(=O)=O', 'C(C(C(CO)O)O)(O)=O']	['C(C(C(O)=O)(C(CO)O)O)(O)=O']	Knoevenagel C	57.17
3922_1	['C(=O)=O', 'C(C(C(CO)O)O)(O)=O']	['C(C(C(O)=O)(C(CO)O)O)(O)=O']	Knoevenagel H	57.17
3923_0	['C(=O)=O', 'C(C(C(CO)O)N)(O)=O']	['C(C(C(O)=O)(C(CO)O)N)(O)=O']	Knoevenagel C	61.86
3923_1	['C(=O)=O', 'C(C(C(CO)O)N)(O)=O']	['C(C(C(O)=O)(C(CO)O)N)(O)=O']	Knoevenagel H	61.86
3925_0	['C(=O)=O', 'C(C(C(O)=O)N)(O)=O']	['C(C(C(O)=O)(C(O)=O)N)(O)=O']	Knoevenagel C	61.86
3925_1	['C(=O)=O', 'C(C(C(O)=O)N)(O)=O']	['C(C(C(O)=O)(C(O)=O)N)(O)=O']	Knoevenagel H	61.86
3927_0	['C(=O)=O', 'C(C(C(C(O)=O)N)O)(O)=O']	['C(C(C(O)=O)(C(C(O)=O)O)N)(O)=O']	Knoevenagel C	61.86
3927_1	['C(=O)=O', 'C(C(C(C(O)=O)N)O)(O)=O']	['C(C(C(O)=O)(C(C(O)=O)O)N)(O)=O']	Knoevenagel H	61.86
3929_0	['C(=O)=O', 'C(C(C(C(O)=O)N)O)(O)=O']	['C(C(C(O)=O)(C(C(O)=O)N)O)(O)=O']	Knoevenagel C	57.17
3929_1	['C(=O)=O', 'C(C(C(C(O)=O)N)O)(O)=O']	['C(C(C(O)=O)(C(C(O)=O)N)O)(O)=O']	Knoevenagel H	57.17
3931_0	['C(=O)=O', 'C(C(CO)N)(O)=O']	['C(C(C(O)=O)(CO)N)(O)=O']	Knoevenagel C	61.86
3931_1	['C(=O)=O', 'C(C(CO)N)(O)=O']	['C(C(C(O)=O)(CO)N)(O)=O']	Knoevenagel H	61.86
3933_0	['C(=O)=O', 'C(CC(C(C(C)=O)O)=O)=O']	['C(C(C(CC=O)=O)(C(C)=O)O)(O)=O']	Knoevenagel C	114.12
3933_1	['C(=O)=O', 'C(CC(C(C(C)=O)O)=O)=O']	['C(C(C(CC=O)=O)(C(C)=O)O)(O)=O']	Knoevenagel H	114.12
3935_0	['C(=O)=O', 'C(C(C=O)O)(CC(C)=O)=O']	['C(C(C=O)(C(CC(C)=O)=O)O)(O)=O']	Knoevenagel C	57.17
3935_1	['C(=O)=O', 'C(C(C=O)O)(CC(C)=O)=O']	['C(C(C=O)(C(CC(C)=O)=O)O)(O)=O']	Knoevenagel H	57.17
3937_0	['C(=O)=O', 'C(C(C(CCC=O)=O)O)=O']	['C(C(C=O)(C(CCC=O)=O)O)(O)=O']	Knoevenagel C	57.17
3937_1	['C(=O)=O', 'C(C(C(CCC=O)=O)O)=O']	['C(C(C=O)(C(CCC=O)=O)O)(O)=O']	Knoevenagel H	57.17
3939_0	['C(=O)=O', 'C(C(C(C=CCO)=O)O)=O']	['C(C(C=O)(C(C=CCO)=O)O)(O)=O']	Knoevenagel C	97.75
3939_1	['C(=O)=O', 'C(C(C(C=CCO)=O)O)=O']	['C(C(C=O)(C(C=CCO)=O)O)(O)=O']	Knoevenagel H	97.75
3941_0	['C(=O)=O', 'C(C=CC(C(CO)O)=O)=O']	['C(C(C(C=CC=O)=O)(CO)O)(O)=O']	Knoevenagel C	57.17
3941_1	['C(=O)=O', 'C(C=CC(C(CO)O)=O)=O']	['C(C(C(C=CC=O)=O)(CO)O)(O)=O']	Knoevenagel H	57.17
3943_0	['C(=O)=O', 'C(C(C(C(C=C)=O)O)O)=O']	['C(C(C=O)(C(C(C=C)=O)O)O)(O)=O']	Knoevenagel C	57.17
3943_1	['C(=O)=O', 'C(C(C(C(C=C)=O)O)O)=O']	['C(C(C=O)(C(C(C=C)=O)O)O)(O)=O']	Knoevenagel H	57.17
3945_0	['C(=O)=O', 'C(C(C(C(C=C)=O)O)O)=O']	['C(C(C(C=C)=O)(C(C=O)O)O)(O)=O']	Knoevenagel C	57.17
3945_1	['C(=O)=O', 'C(C(C(C(C=C)=O)O)O)=O']	['C(C(C(C=C)=O)(C(C=O)O)O)(O)=O']	Knoevenagel H	57.17
3947_0	['C(=O)=O', 'C(C(C(C=CC=O)O)O)=O']	['C(C(C=O)(C(C=CC=O)O)O)(O)=O']	Knoevenagel C	57.17
3947_1	['C(=O)=O', 'C(C(C(C=CC=O)O)O)=O']	['C(C(C=O)(C(C=CC=O)O)O)(O)=O']	Knoevenagel H	57.17
3949_0	['C(=O)=O', 'C(C(C(CO)NC)O)=O']	['C(C(C=O)(C(CO)NC)O)(O)=O']	Knoevenagel C	57.17
3949_1	['C(=O)=O', 'C(C(C(CO)NC)O)=O']	['C(C(C=O)(C(CO)NC)O)(O)=O']	Knoevenagel H	57.17
3950_0	['C(C(O)=O)=O', 'C(C(C=O)O)(O)=O']	['C(C(C=O)(C(C(O)=O)O)O)(O)=O']	Knoevenagel C	-23.5
3950_1	['C(C(O)=O)=O', 'C(C(C=O)O)(O)=O']	['C(C(C=O)(C(C(O)=O)O)O)(O)=O']	Knoevenagel H	-23.5
3952_0	['C(C(O)=O)=O', 'C(C(CO)O)=O']	['C(C(CO)(C(C(O)=O)O)O)=O']	Knoevenagel C	-11.45
3952_1	['C(C(O)=O)=O', 'C(C(CO)O)=O']	['C(C(CO)(C(C(O)=O)O)O)=O']	Knoevenagel H	-11.45
3954_0	['C(C(O)=O)=O', 'C(C(C(C)=O)O)=O']	['C(C(C(C)=O)(C(C(O)=O)O)O)=O']	Knoevenagel C	45.5
3954_1	['C(C(O)=O)=O', 'C(C(C(C)=O)O)=O']	['C(C(C(C)=O)(C(C(O)=O)O)O)=O']	Knoevenagel H	45.5
3956_0	['C(C(O)=O)=O', 'C(C)(C(CO)O)=O']	['C(C)(C(CO)(C(C(O)=O)O)O)=O']	Knoevenagel C	-11.45
