Index	Reagents	Products	Rule	Energy Change
3956_1	['C(C(O)=O)=O', 'C(C)(C(CO)O)=O']	['C(C)(C(CO)(C(C(O)=O)O)O)=O']	Knoevenagel H	-11.45
3959_0	['C(C(O)=O)=O', 'C(C(C(C=O)O)O)=O']	['C(C(C(C=O)(C(C=O)O)O)O)(O)=O']	Knoevenagel C	-11.45
3959_1	['C(C(O)=O)=O', 'C(C(C(C=O)O)O)=O']	['C(C(C(C=O)(C(C=O)O)O)O)(O)=O']	Knoevenagel H	-11.45
3961_0	['C(C(O)=O)=O', 'C(CO)(C(CO)O)=O']	['C(CO)(C(CO)(C(C(O)=O)O)O)=O']	Knoevenagel C	-11.45
3961_1	['C(C(O)=O)=O', 'C(CO)(C(CO)O)=O']	['C(CO)(C(CO)(C(C(O)=O)O)O)=O']	Knoevenagel H	-11.45
3962_0	['C(C(O)=O)=O', 'C(C(C(O)=O)N)(O)=O']	['C(C(C(O)=O)(C(C(O)=O)O)N)(O)=O']	Knoevenagel C	-6.77
3962_1	['C(C(O)=O)=O', 'C(C(C(O)=O)N)(O)=O']	['C(C(C(O)=O)(C(C(O)=O)O)N)(O)=O']	Knoevenagel H	-6.77
3964_0	['C(C(O)=O)=O', 'C(C(CO)N)(O)=O']	['C(C(CO)(C(C(O)=O)O)N)(O)=O']	Knoevenagel C	-6.77
3964_1	['C(C(O)=O)=O', 'C(C(CO)N)(O)=O']	['C(C(CO)(C(C(O)=O)O)N)(O)=O']	Knoevenagel H	-6.77
3965_0	['C=O', 'C1(C(C(C(C1CO)O)O)O)=O']	['C1(C(CO)(C(C(C1CO)O)O)O)=O']	Knoevenagel C	-32.77
3965_1	['C=O', 'C1(C(C(C(C1CO)O)O)O)=O']	['C1(C(CO)(C(C(C1CO)O)O)O)=O']	Knoevenagel H	-32.77
3966_0	['C=O', 'C1(C(C(C(C1CO)O)O)O)=O']	['C1(C(C(C(C1(CO)CO)O)O)O)=O']	Knoevenagel C	-19.77
3967_0	['C=O', 'C1(C(C(C(C(C1)O)O)O)O)=O']	['C1(CC(C(C(C1(CO)O)O)O)O)=O']	Knoevenagel C	-32.77
3967_1	['C=O', 'C1(C(C(C(C(C1)O)O)O)O)=O']	['C1(CC(C(C(C1(CO)O)O)O)O)=O']	Knoevenagel H	-32.77
3968_0	['C=O', 'C(C1C(C(C(C1O)O)O)O)=O']	['C(C1(CO)C(C(C(C1O)O)O)O)=O']	Knoevenagel C	-19.77
3969_0	['C=O', 'C(C(C=O)O)(O)=O']	['C(C(C=O)(CO)O)(O)=O']	Knoevenagel C	-39.0
3969_1	['C=O', 'C(C(C=O)O)(O)=O']	['C(C(C=O)(CO)O)(O)=O']	Knoevenagel H	-39.0
3970_0	['C=O', 'C(C(C(C=O)O)O)(O)=O']	['C(C(CO)(C(C(O)=O)O)O)=O']	Knoevenagel C	-26.95
3970_1	['C=O', 'C(C(C(C=O)O)O)(O)=O']	['C(C(CO)(C(C(O)=O)O)O)=O']	Knoevenagel H	-26.95
3972_0	['C=O', 'C(C(C(C=O)O)O)(O)=O']	['C(C(CO)(C(C=O)O)O)(O)=O']	Knoevenagel C	-26.95
3972_1	['C=O', 'C(C(C(C=O)O)O)(O)=O']	['C(C(CO)(C(C=O)O)O)(O)=O']	Knoevenagel H	-26.95
3974_0	['C=O', 'C(C(CO)O)=O']	['C(C(CO)(CO)O)=O']	Knoevenagel C	-26.95
3974_1	['C=O', 'C(C(CO)O)=O']	['C(C(CO)(CO)O)=O']	Knoevenagel H	-26.95
3976_0	['C=O', 'C(C)(C(CO)O)=O']	['C(C)(C(CO)(CO)O)=O']	Knoevenagel C	-26.95
3976_1	['C=O', 'C(C)(C(CO)O)=O']	['C(C)(C(CO)(CO)O)=O']	Knoevenagel H	-26.95
3977_0	['C=O', 'C(C(C(C(C)=O)O)O)=O']	['C(C(CO)(C(C(C)=O)O)O)=O']	Knoevenagel C	-26.95
3977_1	['C=O', 'C(C(C(C(C)=O)O)O)=O']	['C(C(CO)(C(C(C)=O)O)O)=O']	Knoevenagel H	-26.95
3978_0	['C=O', 'C(C(C(C(C)=O)O)O)=O']	['C(C)(C(CO)(C(C=O)O)O)=O']	Knoevenagel C	-26.95
3978_1	['C=O', 'C(C(C(C(C)=O)O)O)=O']	['C(C)(C(CO)(C(C=O)O)O)=O']	Knoevenagel H	-26.95
3980_0	['C=O', 'C(C(C(C=O)O)O)=O']	['C(C(CO)(C(C=O)O)O)=O']	Knoevenagel C	-26.95
3980_1	['C=O', 'C(C(C(C=O)O)O)=O']	['C(C(CO)(C(C=O)O)O)=O']	Knoevenagel H	-26.95
3982_0	['C=O', 'C(CO)(C(CO)O)=O']	['C(CO)(C(CO)(CO)O)=O']	Knoevenagel C	-26.95
3982_1	['C=O', 'C(CO)(C(CO)O)=O']	['C(CO)(C(CO)(CO)O)=O']	Knoevenagel H	-26.95
3984_0	['C=O', 'C(CC(C(C(CO)O)=O)O)=O']	['C(CC(C(C(CO)(CO)O)=O)O)=O']	Knoevenagel C	-26.95
3984_1	['C=O', 'C(CC(C(C(CO)O)=O)O)=O']	['C(CC(C(C(CO)(CO)O)=O)O)=O']	Knoevenagel H	-26.95
3985_0	['C=O', 'C(C(CO)O)(CC(CO)=O)=O']	['C(C(CO)(CO)O)(CC(CO)=O)=O']	Knoevenagel C	-26.95
3985_1	['C=O', 'C(C(CO)O)(CC(CO)=O)=O']	['C(C(CO)(CO)O)(CC(CO)=O)=O']	Knoevenagel H	-26.95
3986_0	['C=O', 'C(CCO)(C(C(CO)=O)O)=O']	['C(CCO)(C(C(CO)=O)(CO)O)=O']	Knoevenagel C	-26.95
3986_1	['C=O', 'C(CCO)(C(C(CO)=O)O)=O']	['C(CCO)(C(C(CO)=O)(CO)O)=O']	Knoevenagel H	-26.95
3987_0	['C=O', 'C(C(C(C(CCO)O)=O)O)=O']	['C(C(C(C(CCO)O)=O)(CO)O)=O']	Knoevenagel C	-26.95
3987_1	['C=O', 'C(C(C(C(CCO)O)=O)O)=O']	['C(C(C(C(CCO)O)=O)(CO)O)=O']	Knoevenagel H	-26.95
3988_0	['C=O', 'C(C(C(CC(C=O)O)O)O)=O']	['C(C(CO)(C(CC(C=O)O)O)O)=O']	Knoevenagel C	-26.95
3988_1	['C=O', 'C(C(C(CC(C=O)O)O)O)=O']	['C(C(CO)(C(CC(C=O)O)O)O)=O']	Knoevenagel H	-26.95
3989_0	['C=O', 'C(C)(C(C(C(CO)=O)O)O)=O']	['C(CO)(C(CO)(C(C(C)=O)O)O)=O']	Knoevenagel C	-26.95
3989_1	['C=O', 'C(C)(C(C(C(CO)=O)O)O)=O']	['C(CO)(C(CO)(C(C(C)=O)O)O)=O']	Knoevenagel H	-26.95
3990_0	['C=O', 'C(C)(C(C(C(CO)=O)O)O)=O']	['C(C)(C(CO)(C(C(CO)=O)O)O)=O']	Knoevenagel C	-26.95
3990_1	['C=O', 'C(C)(C(C(C(CO)=O)O)O)=O']	['C(C)(C(CO)(C(C(CO)=O)O)O)=O']	Knoevenagel H	-26.95
3991_0	['C=O', 'C(C(C(C=O)O)O)(C(C)O)=O']	['C(C(CO)(C(C(C(C)O)=O)O)O)=O']	Knoevenagel C	-26.95
3991_1	['C=O', 'C(C(C(C=O)O)O)(C(C)O)=O']	['C(C(CO)(C(C(C(C)O)=O)O)O)=O']	Knoevenagel H	-26.95
3993_0	['C=O', 'C(C(C(C=O)O)O)(C(C)O)=O']	['C(C(CO)(C(C=O)O)O)(C(C)O)=O']	Knoevenagel C	-26.95
3993_1	['C=O', 'C(C(C(C=O)O)O)(C(C)O)=O']	['C(C(CO)(C(C=O)O)O)(C(C)O)=O']	Knoevenagel H	-26.95
3995_0	['C=O', 'C(CC(C(C(CO)=O)O)O)=O']	['C(CC(C(C(CO)=O)(CO)O)O)=O']	Knoevenagel C	-26.95
3995_1	['C=O', 'C(CC(C(C(CO)=O)O)O)=O']	['C(CC(C(C(CO)=O)(CO)O)O)=O']	Knoevenagel H	-26.95
3997_0	['C=O', 'C(CNC)(C(CO)O)=O']	['C(CNC)(C(CO)(CO)O)=O']	Knoevenagel C	-26.95
3997_1	['C=O', 'C(CNC)(C(CO)O)=O']	['C(CNC)(C(CO)(CO)O)=O']	Knoevenagel H	-26.95
3998_0	['C=O', 'C(C(C(CO)O)O)(CCO)=O']	['C(CCO)(C(CO)(C(CO)O)O)=O']	Knoevenagel C	-26.95
3998_1	['C=O', 'C(C(C(CO)O)O)(CCO)=O']	['C(CCO)(C(CO)(C(CO)O)O)=O']	Knoevenagel H	-26.95
3999_0	['C=O', 'C(C(CO)O)(CC(CO)O)=O']	['C(CC(CO)O)(C(CO)(CO)O)=O']	Knoevenagel C	-26.95
3999_1	['C=O', 'C(C(CO)O)(CC(CO)O)=O']	['C(CC(CO)O)(C(CO)(CO)O)=O']	Knoevenagel H	-26.95
4000_0	['C=O', 'C(C)(C(C(C(CO)O)O)O)=O']	['C(C)(C(CO)(C(C(CO)O)O)O)=O']	Knoevenagel C	-26.95
4000_1	['C=O', 'C(C)(C(C(C(CO)O)O)O)=O']	['C(C)(C(CO)(C(C(CO)O)O)O)=O']	Knoevenagel H	-26.95
4001_0	['C=O', 'C(C(C(C(CCO)O)O)O)=O']	['C(C(CO)(C(C(CCO)O)O)O)=O']	Knoevenagel C	-26.95
4001_1	['C=O', 'C(C(C(C(CCO)O)O)O)=O']	['C(C(CO)(C(C(CCO)O)O)O)=O']	Knoevenagel H	-26.95
4002_0	['C=O', 'C(C(C(CO)O)O)(O)=O']	['C(C(CO)(C(CO)O)O)(O)=O']	Knoevenagel C	-26.95
4002_1	['C=O', 'C(C(C(CO)O)O)(O)=O']	['C(C(CO)(C(CO)O)O)(O)=O']	Knoevenagel H	-26.95
4003_0	['C=O', 'C(C(C(CO)O)N)(O)=O']	['C(C(CO)(C(CO)O)N)(O)=O']	Knoevenagel C	-22.27
4003_1	['C=O', 'C(C(C(CO)O)N)(O)=O']	['C(C(CO)(C(CO)O)N)(O)=O']	Knoevenagel H	-22.27
4004_0	['C=O', 'C(C(C(O)=O)N)(O)=O']	['C(C(C(O)=O)(CO)N)(O)=O']	Knoevenagel C	-22.27
4004_1	['C=O', 'C(C(C(O)=O)N)(O)=O']	['C(C(C(O)=O)(CO)N)(O)=O']	Knoevenagel H	-22.27
4005_0	['C=O', 'C(C(C(C(O)=O)N)O)(O)=O']	['C(C(CO)(C(C(O)=O)O)N)(O)=O']	Knoevenagel C	-22.27
4005_1	['C=O', 'C(C(C(C(O)=O)N)O)(O)=O']	['C(C(CO)(C(C(O)=O)O)N)(O)=O']	Knoevenagel H	-22.27
4007_0	['C=O', 'C(C(C(C(O)=O)N)O)(O)=O']	['C(C(CO)(C(C(O)=O)N)O)(O)=O']	Knoevenagel C	-26.95
4007_1	['C=O', 'C(C(C(C(O)=O)N)O)(O)=O']	['C(C(CO)(C(C(O)=O)N)O)(O)=O']	Knoevenagel H	-26.95
4009_0	['C=O', 'C(C(CO)N)(O)=O']	['C(C(CO)(CO)N)(O)=O']	Knoevenagel C	-21.27
4009_1	['C=O', 'C(C(CO)N)(O)=O']	['C(C(CO)(CO)N)(O)=O']	Knoevenagel H	-21.27
4013_0	['C=O', 'C(C(C=O)O)(CC(C)=O)=O']	['C(C(C(CC(C)=O)=O)(CO)O)=O']	Knoevenagel C	-26.95
4013_1	['C=O', 'C(C(C=O)O)(CC(C)=O)=O']	['C(C(C(CC(C)=O)=O)(CO)O)=O']	Knoevenagel H	-26.95
4015_0	['C=O', 'C(C(C(CCC=O)=O)O)=O']	['C(C(C(CCC=O)=O)(CO)O)=O']	Knoevenagel C	-26.95
4015_1	['C=O', 'C(C(C(CCC=O)=O)O)=O']	['C(C(C(CCC=O)=O)(CO)O)=O']	Knoevenagel H	-26.95
4017_0	['C=O', 'C1(CC(C(C(CO)O)O1)O)=O']	['C1(C(CO)C(C(C(CO)O)O1)O)=O']	Knoevenagel C	-29.45
4019_0	['C=O', 'C1(COC(C(CO)O)C1O)=O']	['C1(COC(C(CO)O)C1(CO)O)=O']	Knoevenagel C	-32.77
4019_1	['C=O', 'C1(COC(C(CO)O)C1O)=O']	['C1(COC(C(CO)O)C1(CO)O)=O']	Knoevenagel H	-32.77
4021_0	['C=O', 'C1(C(C(CO)O)OC(C1)O)=O']	['C1(CC(OC1(CO)C(CO)O)O)=O']	Knoevenagel C	-19.77
4021_1	['C=O', 'C1(C(C(CO)O)OC(C1)O)=O']	['C1(CC(OC1(CO)C(CO)O)O)=O']	Knoevenagel H	-19.77
4023_0	['C=O', 'C(C)(C1C(C(C(O1)O)O)O)=O']	['C(C)(C1(CO)C(C(C(O1)O)O)O)=O']	Knoevenagel C	-19.77
4023_1	['C=O', 'C(C)(C1C(C(C(O1)O)O)O)=O']	['C(C)(C1(CO)C(C(C(O1)O)O)O)=O']	Knoevenagel H	-19.77
4025_0	['C=O', 'C1(CC(C(C(CO)O1)O)O)=O']	['C1(C(CO)C(C(C(CO)O1)O)O)=O']	Knoevenagel C	-29.45
4027_0	['C=O', 'C1(COC(CO)C(C1O)O)=O']	['C1(COC(CO)C(C1(CO)O)O)=O']	Knoevenagel C	-32.77
4027_1	['C=O', 'C1(COC(CO)C(C1O)O)=O']	['C1(COC(CO)C(C1(CO)O)O)=O']	Knoevenagel H	-32.77
4029_0	['C=O', 'C1(C(C(CO)OC(C1)O)O)=O']	['C1(CC(O)OC(CO)C1(CO)O)=O']	Knoevenagel C	-32.77
4029_1	['C=O', 'C1(C(C(CO)OC(C1)O)O)=O']	['C1(CC(O)OC(CO)C1(CO)O)=O']	Knoevenagel H	-32.77
4031_0	['C=O', 'C1(C(C(O)OC(CO)C1)O)=O']	['C1(CC(CO)OC(C1(CO)O)O)=O']	Knoevenagel C	-32.77
4031_1	['C=O', 'C1(C(C(O)OC(CO)C1)O)=O']	['C1(CC(CO)OC(C1(CO)O)O)=O']	Knoevenagel H	-32.77
4033_0	['C=O', 'C1(C(CO)OC(C(C1)O)O)=O']	['C1(CC(C(OC1(CO)CO)O)O)=O']	Knoevenagel C	-19.77
4033_1	['C=O', 'C1(C(CO)OC(C(C1)O)O)=O']	['C1(CC(C(OC1(CO)CO)O)O)=O']	Knoevenagel H	-19.77
4035_0	['C=O', 'C1(CC(C(C(CO1)O)O)O)=O']	['C1(C(CO)C(C(C(CO1)O)O)O)=O']	Knoevenagel C	-29.45
4037_0	['C=O', 'C1(COCC(C(C1O)O)O)=O']	['C1(COCC(C(C1(CO)O)O)O)=O']	Knoevenagel C	-32.77
4037_1	['C=O', 'C1(COCC(C(C1O)O)O)=O']	['C1(COCC(C(C1(CO)O)O)O)=O']	Knoevenagel H	-32.77
4039_0	['C=O', 'C1(C(C(COC(C1)O)O)O)=O']	['C1(CC(O)OCC(C1(CO)O)O)=O']	Knoevenagel C	-32.77
4039_1	['C=O', 'C1(C(C(COC(C1)O)O)O)=O']	['C1(CC(O)OCC(C1(CO)O)O)=O']	Knoevenagel H	-32.77
4041_0	['C=O', 'C1(C(C(O)OCC(C1)O)O)=O']	['C1(CC(COC(C1(CO)O)O)O)=O']	Knoevenagel C	-32.77
4041_1	['C=O', 'C1(C(C(O)OCC(C1)O)O)=O']	['C1(CC(COC(C1(CO)O)O)O)=O']	Knoevenagel H	-32.77
4043_0	['C=O', 'C1(C(COC(C(C1)O)O)O)=O']	['C1(CC(C(O)OCC1(CO)O)O)=O']	Knoevenagel C	-32.77
4043_1	['C=O', 'C1(C(COC(C(C1)O)O)O)=O']	['C1(CC(C(O)OCC1(CO)O)O)=O']	Knoevenagel H	-32.77
4045_0	['C=O', 'C1(C(C(C(O)OCC1)O)O)=O']	['C1(CCOC(C(C1(CO)O)O)O)=O']	Knoevenagel C	-32.77
4045_1	['C=O', 'C1(C(C(C(O)OCC1)O)O)=O']	['C1(CCOC(C(C1(CO)O)O)O)=O']	Knoevenagel H	-32.77
4047_0	['C=O', 'C(C(C(CO)O)O)(CCN)=O']	['C(CCN)(C(CO)(C(CO)O)O)=O']	Knoevenagel C	-26.95
4047_1	['C=O', 'C(C(C(CO)O)O)(CCN)=O']	['C(CCN)(C(CO)(C(CO)O)O)=O']	Knoevenagel H	-26.95
4049_0	['C=O', 'C(C(CN)O)(CC(CO)O)=O']	['C(CC(CO)O)(C(CO)(CN)O)=O']	Knoevenagel C	-26.95
4049_1	['C=O', 'C(C(CN)O)(CC(CO)O)=O']	['C(CC(CO)O)(C(CO)(CN)O)=O']	Knoevenagel H	-26.95
4051_0	['C=O', 'C(C(CO)O)(CC(CN)O)=O']	['C(CC(CN)O)(C(CO)(CO)O)=O']	Knoevenagel C	-26.95
4051_1	['C=O', 'C(C(CO)O)(CC(CN)O)=O']	['C(CC(CN)O)(C(CO)(CO)O)=O']	Knoevenagel H	-26.95
4053_0	['C=O', 'C(C(C(CN)O)O)(CCO)=O']	['C(CCO)(C(CO)(C(CN)O)O)=O']	Knoevenagel C	-26.95
4053_1	['C=O', 'C(C(C(CN)O)O)(CCO)=O']	['C(CCO)(C(CO)(C(CN)O)O)=O']	Knoevenagel H	-26.95
4055_0	['C=O', 'C(C)(C(C(C(CN)O)O)O)=O']	['C(C)(C(CO)(C(C(CN)O)O)O)=O']	Knoevenagel C	-26.95
4055_1	['C=O', 'C(C)(C(C(C(CN)O)O)O)=O']	['C(C)(C(CO)(C(C(CN)O)O)O)=O']	Knoevenagel H	-26.95
4059_0	['C=O', 'C(C=CC(C(CO)O)=O)=O']	['C(C=CC(C(CO)(CO)O)=O)=O']	Knoevenagel C	-26.95
4059_1	['C=O', 'C(C=CC(C(CO)O)=O)=O']	['C(C=CC(C(CO)(CO)O)=O)=O']	Knoevenagel H	-26.95
4061_0	['C=O', 'C(C(C(C(C=C)=O)O)O)=O']	['C(C(CO)(C(C(C=C)=O)O)O)=O']	Knoevenagel C	-26.95
4061_1	['C=O', 'C(C(C(C(C=C)=O)O)O)=O']	['C(C(CO)(C(C(C=C)=O)O)O)=O']	Knoevenagel H	-26.95
4063_0	['C=O', 'C(C(C(C(C=C)=O)O)O)=O']	['C(C(C(C(C=C)=O)(CO)O)O)=O']	Knoevenagel C	-26.95
4063_1	['C=O', 'C(C(C(C(C=C)=O)O)O)=O']	['C(C(C(C(C=C)=O)(CO)O)O)=O']	Knoevenagel H	-26.95
4065_0	['C=O', 'C(C(C(C=CC=O)O)O)=O']	['C(C(CO)(C(C=CC=O)O)O)=O']	Knoevenagel C	-26.95
4065_1	['C=O', 'C(C(C(C=CC=O)O)O)=O']	['C(C(CO)(C(C=CC=O)O)O)=O']	Knoevenagel H	-26.95
4067_0	['C=O', 'C(C(C(CO)NC)O)=O']	['C(C(CO)(C(CO)NC)O)=O']	Knoevenagel C	-26.95
4067_1	['C=O', 'C(C(C(CO)NC)O)=O']	['C(C(CO)(C(CO)NC)O)=O']	Knoevenagel H	-26.95
4069_0	['C=O', 'C(C(C1(CC(CO1)O)O)O)=O']	['C(C(CO)(C1(CC(CO1)O)O)O)=O']	Knoevenagel C	-26.95
4069_1	['C=O', 'C(C(C1(CC(CO1)O)O)O)=O']	['C(C(CO)(C1(CC(CO1)O)O)O)=O']	Knoevenagel H	-26.95
4071_0	['C=O', 'C(C1C(CC(CO)(O1)O)O)=O']	['C(C1(CO)C(CC(CO)(O1)O)O)=O']	Knoevenagel C	-19.77
4071_1	['C=O', 'C(C1C(CC(CO)(O1)O)O)=O']	['C(C1(CO)C(CC(CO)(O1)O)O)=O']	Knoevenagel H	-19.77
4073_0	['C=O', 'C(C1C(C(C(C)(O1)O)O)O)=O']	['C(C1(CO)C(C(C(C)(O1)O)O)O)=O']	Knoevenagel C	-19.77
4073_1	['C=O', 'C(C1C(C(C(C)(O1)O)O)O)=O']	['C(C1(CO)C(C(C(C)(O1)O)O)O)=O']	Knoevenagel H	-19.77
4075_0	['C=O', 'C(C(C1C(CC(O)O1)O)O)=O']	['C(C(CO)(C1C(CC(O)O1)O)O)=O']	Knoevenagel C	-26.95
4075_1	['C=O', 'C(C(C1C(CC(O)O1)O)O)=O']	['C(C(CO)(C1C(CC(O)O1)O)O)=O']	Knoevenagel H	-26.95
4077_0	['C=O', 'C(C1C(C(CC(O1)O)O)O)=O']	['C(C1(CO)C(C(CC(O1)O)O)O)=O']	Knoevenagel C	-19.77
4077_1	['C=O', 'C(C1C(C(CC(O1)O)O)O)=O']	['C(C1(CO)C(C(CC(O1)O)O)O)=O']	Knoevenagel H	-19.77
4079_0	['C=O', 'C(C(C(CC(CO)O)N)O)=O']	['C(C(CO)(C(CC(CO)O)N)O)=O']	Knoevenagel C	-26.95
4079_1	['C=O', 'C(C(C(CC(CO)O)N)O)=O']	['C(C(CO)(C(CC(CO)O)N)O)=O']	Knoevenagel H	-26.95
4081_0	['C=O', 'C(C(C(C(CCO)N)O)O)=O']	['C(C(CO)(C(C(CCO)N)O)O)=O']	Knoevenagel C	-26.95
4081_1	['C=O', 'C(C(C(C(CCO)N)O)O)=O']	['C(C(CO)(C(C(CCO)N)O)O)=O']	Knoevenagel H	-26.95
4083_0	['C=O', 'C(C(C(CC(CO)N)O)O)=O']	['C(C(CO)(C(CC(CO)N)O)O)=O']	Knoevenagel C	-26.95
4083_1	['C=O', 'C(C(C(CC(CO)N)O)O)=O']	['C(C(CO)(C(CC(CO)N)O)O)=O']	Knoevenagel H	-26.95
4085_0	['C=O', 'C(C(C(C(C(C)N)O)O)O)=O']	['C(C(CO)(C(C(C(C)N)O)O)O)=O']	Knoevenagel C	-26.95
4085_1	['C=O', 'C(C(C(C(C(C)N)O)O)O)=O']	['C(C(CO)(C(C(C(C)N)O)O)O)=O']	Knoevenagel H	-26.95
4087_0	['C=O', 'C(C(C(C(CCN)O)O)O)=O']	['C(C(CO)(C(C(CCN)O)O)O)=O']	Knoevenagel C	-26.95
4087_1	['C=O', 'C(C(C(C(CCN)O)O)O)=O']	['C(C(CO)(C(C(CCN)O)O)O)=O']	Knoevenagel H	-26.95
4089_0	['C(C(C(CC(C=O)O)O)O)=O']	['C(C1(C(C(C(C1)O)O)O)O)=O']	Knoevenagel H	-71.84
4091_0	['C(C(C(C=O)O)O)(C(C)O)=O']	['C1(C(C(C(C1(C)O)O)O)O)=O']	Knoevenagel H	-100.67
4093_0	['C(C(CC(C(C=O)O)O)NC)=O']	['C(C1(CC(C(C1O)O)O)NC)=O']	Knoevenagel H	-56.33
4095_0	['C(C(C(C=O)O)O)(C(C)NC)=O']	['C1(C(C(C(C1(C)NC)O)O)O)=O']	Knoevenagel H	-85.17
4097_0	['C(CC(CC(C=O)O)=O)=O']	['C(C1(C(CC(C1)=O)O)O)=O']	Knoevenagel H	-74.33
4099_0	['C(C(C(CO)NCC(O)=O)O)=O']	['C(C1C(C(C(CO)N1)O)O)(O)=O']	Knoevenagel H	-70.15
4101_0	['C(C(C=O)O)(O)=O', 'C(CO)(O)=O']	['C(C(C(C(C(O)=O)O)O)O)(O)=O']	Knoevenagel H	-2.67
4103_0	['C(C(CO)O)=O', 'C(CC(C=O)O)=O']	['C(C(C(C(CO)O)O)(CC=O)O)=O']	Knoevenagel H	-7.7
4107_0	['C(CO)(CO)=O', 'C(CC(C=O)O)=O']	['C(C(C(CO)(CO)O)(CC=O)O)=O']	Knoevenagel H	-2.89
4111_0	['C(C(C)=O)=O', 'C(CC(C=O)O)=O']	['C(CC(C=O)(C(C(C)=O)O)O)=O']	Knoevenagel H	-6.06
4113_0	['C(C(C)=O)=O', 'C(CC(C=O)O)=O']	['C(CC(C=O)(C(C=O)(C)O)O)=O']	Knoevenagel H	-1.42
4115_0	['C(C(C)=O)=O', 'C(CNCC(O)=O)=O']	['C(C(C(C(C)=O)O)NCC=O)(O)=O']	Knoevenagel H	-1.98
4128_0	['C(C=O)=O', 'C(C(CC(CO)=O)O)=O']	['C(C(C(C=O)(CC(CO)=O)O)O)=O']	Knoevenagel H	-7.7
4130_0	['C(C=O)=O', 'C(CC(C=O)O)=O']	['C(CC(C=O)(C(C=O)O)O)=O']	Knoevenagel H	-7.7
4132_0	['C(C=O)=O', 'C(CNCC(O)=O)=O']	['C(C(C(C=O)O)NCC=O)(O)=O']	Knoevenagel H	-3.62
4137_0	['C(C(CC(CO)=O)O)=O', 'C(C)=O']	['C(C(C(C)O)(CC(CO)=O)O)=O']	Knoevenagel H	-7.87
4147_0	['C(C)(CO)=O', 'C(CC(C=O)O)=O']	['C(C(C(CO)(C)O)(CC=O)O)=O']	Knoevenagel H	-3.06
4153_0	['C(CC(C=O)O)=O', 'C(C)=O']	['C(C(C(C)O)(CC=O)O)=O']	Knoevenagel H	-7.87
4155_0	['C(CC(C=O)O)=O', 'C(CNC)=O']	['C(C(C(CNC)O)(CC=O)O)=O']	Knoevenagel H	-7.7
4160_0	['C(C)=O', 'C(CNCC(O)=O)=O']	['C(C(C(C)O)NCC=O)(O)=O']	Knoevenagel H	-3.79
4164_0	['C(C)=O', 'C(C)(C(CC(C=O)=O)O)=O']	['C(C)(C(C(C)O)(CC(C=O)=O)O)=O']	Knoevenagel H	-7.87
4166_0	['C(C)=O', 'C(CC(C(CC=O)O)=O)=O']	['C(C(C(C)O)(CC=O)O)(CC=O)=O']	Knoevenagel H	-7.87
4168_0	['C(C)=O', 'C(C(CC(C(C)=O)=O)O)=O']	['C(C(C(C)O)(CC(C(C)=O)=O)O)=O']	Knoevenagel H	-7.87
4170_0	['C(C)=O', 'C(CC(CC(C=O)O)=O)=O']	['C(C(C(C)O)(CC(CC=O)=O)O)=O']	Knoevenagel H	-7.87
4172_0	['C(C)=O', 'C(C(C=CC(CO)=O)O)=O']	['C(C(C=CC(CO)=O)(C(C)O)O)=O']	Knoevenagel H	-7.87
4181_0	['C(CN)(O)=O', 'C(C(C=O)O)(O)=O']	['C(C(C(C(C(O)=O)O)O)N)(O)=O']	Knoevenagel H	-11.8
4227_0	['C(CO)=O', 'C(C(CC(CO)=O)O)=O']	['C(C(C(CO)O)(CC(CO)=O)O)=O']	Knoevenagel H	-10.73
4229_0	['C(CO)=O', 'C(CC(C=O)O)=O']	['C(C(C(CO)O)(CC=O)O)=O']	Knoevenagel H	-10.73
4230_0	['C(CO)=O', 'C(CNCC(O)=O)=O']	['C(C(C(CO)O)NCC=O)(O)=O']	Knoevenagel H	-6.64
4250_0	['C(C(O)=O)=O', 'C(CC(C=O)O)=O']	['C(C(C(C=O)(CC=O)O)O)(O)=O']	Knoevenagel H	-11.45
4251_0	['C(C(O)=O)=O', 'C(CNCC(O)=O)=O']	['C(C(C(C(O)=O)NCC=O)O)(O)=O']	Knoevenagel H	-7.37
4253_0	['C=O', 'C(C(CC(CO)=O)O)=O']	['C(C(CO)(CC(CO)=O)O)=O']	Knoevenagel H	-26.95
4255_0	['C=O', 'C(CC(C=O)O)=O']	['C(C(CO)(CC=O)O)=O']	Knoevenagel H	-26.95
4257_0	['C=O', 'C(CC(C(C(CO)O)=O)O)=O']	['C(C(CO)(CC=O)O)(C(CO)O)=O']	Knoevenagel H	-26.95
4259_0	['C=O', 'C(C(C(CC(CO)O)O)=O)=O']	['C(C(C(CO)(CC(CO)O)O)=O)=O']	Knoevenagel H	-26.95
4260_0	['C=O', 'C(C(CC(C(CO)=O)O)O)=O']	['C(C(CO)(CC(C(CO)=O)O)O)=O']	Knoevenagel H	-26.95
4262_0	['C=O', 'C(C(CC(C(CO)=O)O)O)=O']	['C(C(CC(C(CO)=O)(CO)O)O)=O']	Knoevenagel H	-26.95
4264_0	['C=O', 'C(C(C(C(CCO)O)=O)O)=O']	['C(C(C(C(CO)(CCO)O)=O)O)=O']	Knoevenagel H	-26.95
4266_0	['C=O', 'C(CO)(C(CC(CO)=O)O)=O']	['C(CO)(C(CO)(CC(CO)=O)O)=O']	Knoevenagel H	-26.95
