Generation	Smiles	Inchi	Energy	cLogP	cLogS	H-Acceptors	H-Donors	Polar Surface Area	Druglikeness	No. Heteroatoms 	VDW Volume	Molecular Weight	Molecular Formula	No. Carbons	No. Hydrogens	No. Oxygens	Heteroatoms/Carbons	H/C	O/C	ESOL
G5	C(C(C)(C(C(C(C)O)=O)O)O)=O	OIILCOITUMULPY	413.155	-2.082	-0.336	5	3	94.83	-2.4533	5	169.4	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.4099422618576609
G5	C(C(C(CO)C(C(C)O)O)=O)=O	FBPOWCYMORMYAA	39.8088	-2.1492	-0.279	5	3	94.83	-2.789	5	171.71	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.519082345632197
G5	C(C(C(C(C)O)O)C(C=O)O)=O	YPVIHEJZZQJCIF	26.0915	-2.3303	-0.443	5	3	94.83	-3.3709	5	173.06	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.520269023955943
G5	C(C(C(CO)=O)C(C(C)O)O)=O	WUFMXZHRPKZUHJ	23.4543	-2.1492	-0.279	5	3	94.83	-2.1635	5	172.05	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.519082345632197
G5	C(CC(C(C(C(C)O)O)O)=O)=O	RLWPJOUGGSWHRX	53.4204	-2.0082	-0.497	5	3	94.83	-1.9168	5	172.07	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.41339380742361886
G5	C(C(C(CC(C(C)O)O)=O)O)=O	WWFFEXFQLXIKIW	433.718	-2.0082	-0.497	5	3	94.83	-1.4258	5	172.81	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.4133938074236191
G5	C(CC1(CC(CC1O)O)O)=O	CTGJPXYQQPLCNA	38.6421	-1.2329	-0.77	4	3	77.76	-1.6157	4	158.89	160.073558864	C7H12O4	7	12	4	0.5714285714285714	1.7142857142857142	0.5714285714285714	0.08239219062682111
G5	C(CC1(CC(C(C1O)O)O)O)=O	HUXGKHCUBABLLA	78.2472	-2.085	-0.371	5	4	97.99	-1.7613	5	168.6	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.7399074798789814
G5	C(CC(CC(CCO)O)O)=O	CPHUXXKBQFVUCH	10.8254	-0.8601	-0.737	4	3	77.76	-4.3048	4	168.83	162.089208928	C7H14O4	7	14	4	0.5714285714285714	2.0	0.5714285714285714	-0.10077368941306923
G5	C(CC(C(CO)C(C)O)O)=O	IJELXDASVZBMMQ	20.0411	-1.0962	-0.627	4	3	77.76	-3.2191	4	171.48	162.089208928	C7H14O4	7	14	4	0.5714285714285714	2.0	0.5714285714285714	0.002649981553296453
G5	C(CC(CC(C(CO)=O)O)O)=O	SOGAVCGXUDYGJE	45.6126	-1.9131	-0.389	5	3	94.83	-0.21046	5	172.46	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.41565867466583134
G5	C(CC(C(C(C(C)O)O)=O)O)=O	CERFZCXKHSEBOU	58.4965	-2.0082	-0.497	5	3	94.83	-1.5817	5	169.25	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.41339380742361886
G5	C(C(C(C(C)O)O)(CC=O)O)=O	ZJCWVTVBEZYDBK	72.866	-2.168	-0.392	5	3	94.83	-3.5554	5	175.01	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.4133938074236193
G5	C(CC(CC(C)(CO)O)O)=O	VPOSKCJOFUMFNN	40.1659	-0.9339	-0.576	4	3	77.76	-7.4814	4	171.11	162.089208928	C7H14O4	7	14	4	0.5714285714285714	2.0	0.5714285714285714	-0.10422523497902722
G5	C(CC(CO)(CC(C)O)O)=O	XQOCTNYVINUMNW	36.4612	-0.9339	-0.576	4	3	77.76	-8.8088	4	171.17	162.089208928	C7H14O4	7	14	4	0.5714285714285714	2.0	0.5714285714285714	-0.104225234979027
G5	C(CO)(C(C(C)O)C(C)O)=O	ZVLSGHRAKRCHAQ	360.326	-1.0102	-0.571	4	3	77.76	-0.1112	4	171.23	162.089208928	C7H14O4	7	14	4	0.5714285714285714	2.0	0.5714285714285714	-0.000801564012661321
G5	C(C(C(C)O)O)(CC(C)O)=O	GTILLUAFLQFQAG	1390.34	-0.8692	-0.789	4	3	77.76	-1.6733	4		162.089208928	C7H14O4	7	14	4	0.5714285714285714	2.0	0.5714285714285714	-0.10649010222123947
G5	C(CC(C)(C(C(C)O)O)O)=O	JYAQWANEOPJVEY	390.223	-1.029	-0.684	4	3	77.76	-0.72326	4	170.91	162.089208928	C7H14O4	7	14	4	0.5714285714285714	2.0	0.5714285714285714	-0.1064901022212397
G5	C(CC(CC(CC=O)O)O)(O)=O	ZRWVYMYNRQBSNY	-17.8436	-1.2097	-0.719	5	3	94.83	-1.3711	5	171.11	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	-0.26171214600711185
G5	C(C(C(CC=O)O)C(C)O)(O)=O	LYOZQSQTEXUSOK	-18.2732	-1.4458	-0.609	5	3	94.83	-2.4066	5	172.8	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	-0.1582884750407467
G5	C(C(C)(CC(CC=O)O)O)(O)=O	DMMYGKQJPXLURW	30.1277	-1.2835	-0.558	5	3	94.83	-0.6894	5	171.94	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	-0.26516369157306985
G5	C(C(CC(C)O)(CC=O)O)(O)=O	VWVQXOPQCDMBFD	14.8823	-1.2835	-0.558	5	3	94.83	-5.1439	5	171.87	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	-0.2651636915730704
G5	C(C(C(C(C)O)C(C)O)=O)(O)=O	DKTZGQOJHCXEEP	355.98	-1.3598	-0.553	5	3	94.83	-8.0884	5	170.8	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	-0.16174002060670437
G5	C(CC(C(CO)CO)O)=O	PFKBQYVPOPJVSC	10.2956	-1.4555	-0.249	4	3	77.76	-3.8012	4	150.92	148.073558864	C6H12O4	6	12	4	0.6666666666666666	2.0	0.6666666666666666	0.3835632737607645
G5	C(CC(C(CO)C(CO)O)O)=O	FKKJPZAQLNHBHE	34.8745	-2.0229	-0.12	5	4	97.99	-2.3893	5	178.67	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.662430138047669
G5	C(C(C)(CC=O)O)(C(CO)O)=O	IZRRNNSEKFOZTM	63.4531	-1.9869	-0.228	5	3	94.83	0.17312	5	172.62	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.41220712909987356
G5	C(C(C(CO)O)=O)(CC(C)O)=O	LKCQCQLYXDKAKU	935.361	-1.8271	-0.333	5	3	94.83	-7.7936	5	163.69	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.41220712909987356
G5	C(CO)(C(CCO)(CC=O)O)=O	FMAAJJCGLIXHPM	56.5751	-1.8918	-0.12	5	3	94.83	-1.9471	5	172.76	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.41447199634208626
G5	C(C(C(C(C)O)O)=O)(CCO)=O	YSIRXEOGVBFSQB	71.1208	-1.8271	-0.333	5	3	94.83	-7.1831	5	171.35	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.41220712909987356
G5	C(C(CO)=O)(C(CO)C(C)O)=O	YMVHLZVFKZKSQB	39.5222	-1.9681	-0.115	5	3	94.83	-4.0383	5	172.86	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.5178956673084517
G5	C(CC(CCO)(C(CO)O)O)=O	IRSUAVHMJVCNNW	55.4972	-1.8606	-0.069	5	4	97.99	-3.9648	5	179.7	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.5555549215153458
G5	C(C(CO)O)(C(CO)C(C)O)=O	LAMOHTOCECBHPX	41.398	-1.9369	-0.064	5	4	97.99	-0.59396	5	177.02	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.6589785924817103
G5	C(CC(CO)(C(CO)CO)O)=O	STAMBDFZZRYALQ	43.0259	-2.0016	0.149	5	4	97.99	-6.6456	5	177.76	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.661243459723924
G5	C(C(C(C)O)O)(C(CO)CO)=O	KTKYVNBBEGODJU	56.6111	-1.9369	-0.064	5	4	97.99	-1.5478	5	175.14	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.6589785924817119
G5	C(C(CO)C(CC=O)O)(O)=O	BYFVAUICPMKDDJ	-3.65595	-1.8051	-0.231	5	3	94.83	-1.8189	5	151.34	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.22262481716672103
G5	C(CC1(C(CO)OCC1O)O)=O	SPCFFQCSJREZRM	86.6791	-2.1468	-0.151	5	3	86.99	-3.4827	5	169.38	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.5463704237031963
G5	C(CC1(C(O)OCC1CO)O)=O	MQCGQDBGIWMURN	20.0294	-1.7006	-0.146	5	3	86.99	-2.0052	5	168.05	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.39425309607807774
G5	C(CC1(COC(C1CO)O)O)=O	DQAYUUCHRGTINY	17.077	-1.7006	-0.146	5	3	86.99	-1.6228	5	166.86	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.39425309607807796
G5	C1(C(C(C)O)OC(C1CO)O)=O	OWWRPAMXMSAOIO	346.703	-1.413	-0.359	5	3	86.99	-0.22349	5	169.75	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.3919882288358657
G5	C(CC1(C(CO)OC(C1)O)O)=O	AMIXWYDCEVJRCW	29.582	-1.6452	-0.364	5	3	86.99	-3.0904	5	168.97	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.2885645578694996
G5	C1(C(CO)OC(C1C(C)O)O)=O	XMZXJKFMVNZHIK	341.252	-1.413	-0.359	5	3	86.99	-0.52026	5	169.47	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.3919882288358657
G5	C(CC(C(C(CCO)O)O)O)=O	DVXOFULTKRFXQH	44.9658	-1.8819	-0.338	5	4	97.99	-4.1633	5	177.55	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.5567415998390913
G5	C(CC(C(C(C)(CO)O)O)O)=O	MNBXIDJBXDVLND	65.3106	-1.9557	-0.177	5	4	97.99	-3.7814	5	181.49	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.5532900542731333
G5	C(CC(CO)(CC(CO)O)O)=O	GZZBYLIKSOPQBW	51.1636	-1.8606	-0.069	5	4	97.99	-6.6833	5	179.85	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.5555549215153458
G5	C(CO)(C(C(CO)O)C(C)O)=O	AMJSDVAUDJLNQW	49.3224	-1.9369	-0.064	5	4	97.99	-0.11148	5	174.54	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.658978592481711
G5	C(C(C(C)O)O)(CC(CO)O)=O	HXYZOQGPAOEYNC	447.219	-1.7959	-0.282	5	4	97.99	-3.488	5	178.21	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.5532900542731335
G5	C(CC(C)(C(C(CO)O)O)O)=O	FWQKLDSGVDCOIA	78.9702	-1.9557	-0.177	5	4	97.99	0.057793	5	180.26	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.5532900542731333
G5	C(C(C(CO)O)O)(CC(C)O)=O	XAZRVLSMZRFUPN	446.294	-1.7959	-0.282	5	4	97.99	-2.4872	5	180.89	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.5532900542731328
G5	C(C(CO)=O)(C(C(C)O)O)=O	WYPQOONMPKQEMR	84.6403	-2.2815	-0.063	5	3	94.83	-3.4468	5	153.08	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.7908555540651285
G5	C(CO)(C(C(C)O)(CC=O)O)=O	QSDQDRYSJZZGFY	71.1863	-1.9869	-0.228	5	3	94.83	-0.40636	5	174.64	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.41220712909987356
G5	C(C(CO)(CC=O)O)(C(C)O)=O	PUEUNWOFGBGIIR	59.4257	-1.9869	-0.228	5	3	94.83	-5.042	5	173.99	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.41220712909987334
G5	C(C(C(C)O)=O)(C(C(C)O)O)=O	MHXSFDSQMMPVDI	837.728	-1.9222	-0.441	5	3	94.83	-4.1639	5	171.01	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.4099422618576609
G5	C(C(C(C(C(C)O)O)=O)O)=O	BHIQKDNSGQRBRS	71.9774	-2.4626	-0.227	5	3	94.83	-2.3908	5	154.27	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.7920422323888741
G5	C(C(C(C)O)O)(C(C(C)=O)O)=O	ZQQYMVSBOBDHFL	396.131	-1.9222	-0.441	5	3	94.83	-1.4458	5	170.59	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.4099422618576609
G5	C(CC(C)O)(C(C(CO)=O)O)=O	MVYPTZOLMHEXPZ	56.9784	-1.8271	-0.333	5	3	94.83	-1.3762	5	173.1	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.41220712909987356
G5	C(C(C(C(C)O)O)=O)(O)=O	AQECHFBKXAXPCW	75.3873	-2.0325	-0.123	5	3	94.83	-7.3592	5	133.58	148.037173356	C5H8O5	5	8	5	1.0	1.6	1.0	0.49213315835744026
G5	C(CC(C(CO)O)(C(C)O)O)=O	AEXATNKKKGMZME	79.0884	-1.9557	-0.177	5	4	97.99	-2.3733	5	178.51	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.5532900542731333
G5	C(CC(C(C(C(C)O)O)O)O)=O	AZRCTKBJVJAFFN	63.0531	-1.977	-0.446	5	4	97.99	-2.6341	5	175.76	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.5544767325968786
G5	C(CC(C(C(CCO)O)=O)O)=O	BCYVJXDQEMKHGG	38.9719	-1.9131	-0.389	5	3	94.83	-3.117	5	172.31	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.41565867466583156
G5	C(CC(C(C(CO)=O)(C)O)O)=O	KCGQNPUWPMAKPU	58.3148	-1.9869	-0.228	5	3	94.83	1.4737	5	172.42	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.41220712909987334
G5	C(C(C(C(C(C)O)O)=O)(C)O)=O	AYRWJXBCGTVREX	423.799	-2.082	-0.336	5	3	94.83	-2.8571	5	171.96	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.4099422618576609
G5	C(CC(C(C)O)(C(C=O)O)O)=O	ZWIRVMBWWHTRNB	69.6872	-2.168	-0.392	5	3	94.83	-2.2825	5	171.66	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.41339380742361886
G5	C(C(C(C)O)O)(C(C)O)=O	FDTIIDYFOGWXFM	418.841	-1.3236	-0.519	4	3	77.76	-0.093851	4	148.61	148.073558864	C6H12O4	6	12	4	0.6666666666666666	2.0	0.6666666666666666	0.27215832274401613
G5	C(C(C(C)O)O)(CC(CO)=O)=O	BREKIIHZOSTXLT	51.1602	-1.8271	-0.333	5	3	94.83	-7.5739	5	173.48	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.41220712909987356
G5	C(CO)(C(C(CO)=O)C(C)O)=O	WNMBYZROQLALDX	31.1205	-1.9681	-0.115	5	3	94.83	0.17879	5	171.59	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.5178956673084517
G5	C(CC(C(CC(C=O)O)O)O)=O	BIDZBIIAOBMEPO	440.164	-2.0942	-0.553	5	3	94.83	-3.4916	5	171.73	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.41684535298957665
G5	C(CC(C(C)(CCO)O)O)=O	RYSSSFMVEZVONN	29.8386	-0.9339	-0.576	4	3	77.76	-3.4551	4	170.63	162.089208928	C7H14O4	7	14	4	0.5714285714285714	2.0	0.5714285714285714	-0.10422523497902722
G5	C(CC(C)(C(CCO)O)O)=O	LMZDZIIUHXVEOQ	31.6326	-0.9339	-0.576	4	3	77.76	-1.4351	4	171.84	162.089208928	C7H14O4	7	14	4	0.5714285714285714	2.0	0.5714285714285714	-0.10422523497902722
G5	C(C(CCO)O)(CC(C)O)=O	VHKXIOVCWYSNRS	21.9848	-0.7741	-0.681	4	3	77.76	-3.9648	4	171.0	162.089208928	C7H14O4	7	14	4	0.5714285714285714	2.0	0.5714285714285714	-0.10422523497902678
G5	C(CC(C(C(CO)CO)O)O)=O	UMTZEIMGMXZGLD	33.4932	-2.0229	-0.12	5	4	97.99	-3.9362	5	178.68	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.662430138047669
G5	C(CC(C(C)(C(CO)O)O)O)=O	CGSYYTFGPZOFLC	65.9472	-1.9557	-0.177	5	4	97.99	-0.072078	5	178.69	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.553290054273133
G5	C(CC(C)(C(CO)(CO)O)O)=O	WIHHNTHXABJSJI	77.814	-1.9344	0.092	5	4	97.99	-1.5172	5	179.02	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.5521033759493877
G5	C(CC(C)O)(C(CO)(CO)O)=O	PONWDZJHWSQENJ	70.8331	-1.7746	-0.013	5	4	97.99	-3.5792	5	178.81	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.552103375949388
G5	C(CC(C(CO)(CCO)O)O)=O	COUVFVFEIAHQHO	52.6751	-1.8606	-0.069	5	4	97.99	-6.8315	5	179.4	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.5555549215153458
G5	C(CC(C)(C(CC=O)O)O)(O)=O	VKRBIFKZTCHKNQ	2.947	-1.2835	-0.558	5	3	94.83	-0.21203	5	171.78	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	-0.26516369157306985
G5	C(CC(C(C)(CC=O)O)O)(O)=O	WHQLMJWUFNKCAO	-5.31601	-1.2835	-0.558	5	3	94.83	1.3443	5	171.2	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	-0.26516369157306985
G5	C(CC(C(CC(C)O)=O)O)(O)=O	IPIHQPBODOSMCO	-10.2441	-1.1237	-0.663	5	3	94.83	-1.477	5	169.9	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	-0.2651636915730702
G5	C(C(CO)(CO)C(CC=O)O)=O	WHLRKPBNMCPISI	14.7066	-2.0287	-0.134	5	3	94.83	-3.9168	5	171.57	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.5213472128744098
G5	C(CC1(COCC1(CO)O)O)=O	OZTAERMLVFCDGS	87.8777	-2.1735	0.118	5	3	86.99	-3.4328	5	169.02	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.545183745379451
G5	C1(C(C(C)O)OCC1(CO)O)=O	UWSYZRKHAMHFTR	429.409	-1.8859	-0.095	5	3	86.99	0.41417	5	168.7	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.5429188781372384
G5	C(CC(C(C(CO)(C)O)=O)O)=O	VDWUOEBDTTWBQR	67.9618	-1.9869	-0.228	5	3	94.83	-3.5034	5	173.98	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.41220712909987356
G5	C(CC1(CCOC1(CO)O)O)=O	WDWLASSSAGSIGH	51.3408	-1.7056	-0.233	5	3	86.99	-2.346	5	168.4	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.2873778795457543
G5	C1(C(CO)(O)OCC1C(C)O)=O	YQBVQMWGSKXBFT	386.917	-1.4734	-0.228	5	3	86.99	-0.21806	5	170.0	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.39080155051211973
G5	C(C(CO)C(C)(CC=O)O)(O)=O	WXIPGANFELPGDO	-4.81343	-1.4245	-0.34	5	3	94.83	-0.089486	5	170.36	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	-0.15947515336449222
G5	C(C(C(CC(C)O)=O)CO)(O)=O	VGWFDCYHAOVYIA	-31.7927	-1.2647	-0.445	5	3	94.83	-3.6193	5	170.09	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	-0.159475153364492
G5	C(CC1(COC(CO)C1O)O)=O	FOJMDMUZNSCMCB	80.3642	-2.1468	-0.151	5	3	86.99	-1.6109	5	168.19	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.5463704237031966
G5	C1(C(C(C)O)OC(CO)C1O)=O	IMMQFZBASURAOA	428.944	-1.8592	-0.364	5	3	86.99	-0.60509	5	169.54	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.5441055564609841
G5	C(CC1(C(O)OC(CO)C1)O)=O	SDCPVGZYKXOQDN	36.1422	-1.6452	-0.364	5	3	86.99	-6.3195	5	169.0	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.2885645578695
G5	C1(C(O)OC(CO)C1C(C)O)=O	QPOKXKKJVKSUDD	363.183	-1.413	-0.359	5	3	86.99	-0.56644	5	168.69	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.3919882288358657
G5	C(CC(C1C(O)OCC1O)O)=O	ARHRXEPGIWPZCS	14.1955	-1.6393	-0.415	5	3	86.99	-1.7904	5	169.2	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.3954397744018235
G5	C(CC1(COCC(C1O)O)O)=O	DJEASKBXNYKWBD	89.1841	-2.0549	-0.151	5	3	86.99	-6.7019	5	166.83	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.5429188781372386
G5	C1(C(C(C)O)OCC(C1O)O)=O	TVFVZGDCVKRHFE	440.529	-1.7673	-0.364	5	3	86.99	-3.2567	5	167.01	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.5406540108950256
G5	C(CC1(C(O)OCC(C1)O)O)=O	ULALSDDNNJGULH	47.1118	-1.5533	-0.364	5	3	86.99	-1.4595	5	166.88	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.2851130123035416
G5	C1(C(O)OCC(C1C(C)O)O)=O	VSOLWSSFUMRFHQ	377.087	-1.3211	-0.359	5	3	86.99	-0.083644	5	164.66	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.3885366832699077
G5	C(CC1(COC(C(C1)O)O)O)=O	DRNGNOYROXRARD	515.038	-1.5533	-0.364	5	3	86.99	-1.5172	5	172.01	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.285113012303542
G5	C1(C(C(C)O)OC(C(C1)O)O)=O	DWURBBQNOHEURW	842.189	-1.2657	-0.577	5	3	86.99	0.88	5	174.03	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.2828481450613293
G5	C1(COC(C(C1C(C)O)O)O)=O	WEGDESKMDWZWET	845.627	-1.3211	-0.359	5	3	86.99	0.15037	5	168.94	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.3885366832699077
G5	C(CC1(CC(O)OCC1O)O)=O	WQYROXSCDCGMNG	26.5564	-1.5533	-0.364	5	3	86.99	-3.2192	5	166.88	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.285113012303542
G5	C1(C(COC(C1C(C)O)O)O)=O	JSFKSHQKRQKYBP	352.509	-1.3211	-0.359	5	3	86.99	-0.2643	5	165.4	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.38853668326990726
G5	C(CC1(CCOC(C1O)O)O)=O	WYWBOFXVNSLYOQ	45.3083	-1.5533	-0.364	5	3	86.99	-1.9752	5	165.01	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.2851130123035418
G5	C1(C(C(O)OCC1C(C)O)O)=O	PTXHMRGQPVUZKN	365.517	-1.3211	-0.359	5	3	86.99	-0.42109	5	167.74	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.3885366832699075
G5	C(CC(CO)(C(C=C)O)O)=O	ANTDENUXHYUAMU	52.0529	-1.1194	-0.515	4	3	77.76	-9.5751	4	164.5	160.073558864	C7H12O4	7	12	4	0.5714285714285714	1.7142857142857142	0.5714285714285714	0.07524332204944964
G5	C(C(C(C)O)O)(C(C=C)O)=O	KDIITBPXRGOLDM	75.2936	-1.0547	-0.728	4	3	77.76	-4.5124	4	162.77	160.073558864	C7H12O4	7	12	4	0.5714285714285714	1.7142857142857142	0.5714285714285714	0.07297845480723739
G5	C(CC(C=C(CO)CO)O)=O	GOIONYRDNPUCEP	-19.4817	-0.8652	-0.255	4	3	77.76	-3.6103	4	162.08	160.073558864	C7H12O4	7	12	4	0.5714285714285714	1.7142857142857142	0.5714285714285714	0.07405664372570411
G5	C(CC(C=CC(CO)O)O)=O	ZRGNPIQCUGJEJK	410.709	-1.1123	-0.509	4	3	77.76	-2.5494	4	163.38	160.073558864	C7H12O4	7	12	4	0.5714285714285714	1.7142857142857142	0.5714285714285714	0.07524332204945008
G5	C(CC(C(C=C)(CO)O)O)=O	QKRSTINRJMUXFC	62.067	-1.1194	-0.515	4	3	77.76	-6.3765	4	165.36	160.073558864	C7H12O4	7	12	4	0.5714285714285714	1.7142857142857142	0.5714285714285714	0.07524332204945008
